id,n_conflict_files,n_total_conflicts,repo_commits,repo_code_lines,repo_contributors,difficulty,project_size
246228757844,1,3,4099,34955,319,medium,medium
912666015156,1,5,372,27522,7,medium,medium
850404260623,1,2,899,10697,24,medium,medium
252422476788,1,22,1188,1094519,13,medium,huge
345506334453,1,4,395,120202,47,medium,large
647320345336,1,4,937,138646,187,medium,large
446402490210,1,2,460,22199,11,medium,medium
905597254971,1,3,460,22199,11,medium,medium
870196287841,1,3,460,22199,11,medium,medium
344551373083,1,2,460,22199,11,medium,medium
660050629488,1,2,460,22199,11,medium,medium
485787341428,1,2,460,22199,11,medium,medium
45123200806,1,2,460,22199,11,medium,medium
701652129186,1,5,460,22199,11,medium,medium
346988950883,1,2,729,13701,22,medium,medium
617363168053,1,2,178,10283,29,medium,medium
355907811738,1,3,297,34777,10,medium,medium
176042200285,1,3,339,5284,50,medium,small
314641429474,1,2,182,4559,20,medium,small
873167527116,1,2,496,9840,12,medium,small
87219707129,1,2,220,9518,31,medium,small
171906489213,1,5,136,15398,6,medium,medium
